Koordinatensystem : Lambert konform konisch
Rechtswert        : 3885500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 120 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3885500 2480500 12 13  4   3.7 1014 254  4.3 6  4.5  92    0    0 297 -319  0
3885500 2480500 12 13  5   3.9 1014 260  5.1 4  4.6  92    0    0 282 -317  0
3885500 2480500 12 13  6   4.0 1014 241  4.3 6  4.7  93    0    0 284 -316  0
3885500 2480500 12 13  7   4.6 1015 224  5.2 7  4.7  91    0    0 302 -315  0
3885500 2480500 12 13  8   5.1 1015 214  5.3 7  4.6  87    0    0 309 -315  0
3885500 2480500 12 13  9   5.2 1015 213  6.0 7  4.6  83    2   13 310 -315  0
3885500 2480500 12 13 10   5.9 1016 204  6.6 4  4.5  80   67   42 295 -315  0
3885500 2480500 12 13 11   7.0 1016 223  7.0 4  4.5  76  132   60 283 -317  0
3885500 2480500 12 13 12   7.5 1017 237  6.0 6  4.6  73   62  113 296 -323  0
3885500 2480500 12 13 13   7.9 1017 250  6.0 5  4.6  71   53  119 303 -330  0
3885500 2480500 12 13 14   8.2 1016 233  5.1 5  4.7  70   37  107 297 -335  0
3885500 2480500 12 13 15   8.3 1016 255  4.8 4  4.8  72   40   78 291 -336  0
3885500 2480500 12 13 16   8.2 1016 250  3.7 6  5.0  74   13   32 296 -333  0
3885500 2480500 12 13 17   7.9 1016 242  3.6 5  5.0  75    0    0 301 -328  0
3885500 2480500 12 13 18   6.2 1016 234  3.3 6  4.8  78    0    0 296 -324  0
3885500 2480500 12 13 19   6.0 1017 251  3.0 5  4.8  82    0    0 292 -321  0
3885500 2480500 12 13 20   6.9 1017 250  2.9 5  5.0  83    0    0 287 -319  0
3885500 2480500 12 13 21   6.6 1017 223  3.9 7  5.0  81    0    0 296 -316  0
3885500 2480500 12 13 22   5.1 1017  20  3.9 5  4.7  82    0    0 291 -315  0
3885500 2480500 12 13 23   4.5 1017  30  3.7 3  4.5  85    0    0 268 -315  0
3885500 2480500 12 13 24   4.6 1017  49  3.8 2  4.5  86    0    0 253 -314  0
3885500 2480500 12 14  1   3.2 1017  22  3.5 2  4.4  87    0    0 246 -312  0
3885500 2480500 12 14  2   3.2 1017  19  4.0 1  4.3  90    0    0 240 -311  0
3885500 2480500 12 14  3   3.0 1017   3  3.8 0  4.4  92    0    0 232 -310  0
3885500 2480500 12 14  4   2.9 1017 343  4.9 1  4.3  92    0    0 233 -310  0
3885500 2480500 12 14  5   2.9 1017 329  4.4 2  4.3  92    0    0 239 -311  0
3885500 2480500 12 14  6   3.2 1017 255  4.4 2  4.3  92    0    0 242 -311  0
3885500 2480500 12 14  7   3.6 1017 227  4.4 4  4.4  90    0    0 247 -311  0
3885500 2480500 12 14  8   3.2 1017 240  4.1 5  4.3  89    0    0 252 -312  0
3885500 2480500 12 14  9   3.0 1017 258  2.6 5  4.2  89    0   12 253 -312  0
3885500 2480500 12 14 10   4.5 1017 252  2.3 5  4.3  87   43   56 255 -313  0
3885500 2480500 12 14 11   5.6 1018 248  3.2 5  4.5  82   97   88 258 -314  0
3885500 2480500 12 14 12   7.9 1018 249  4.6 4  4.6  75  159   94 260 -315  0
3885500 2480500 12 14 13   9.6 1017 243  3.7 3  4.8  68  168   98 261 -318  0
3885500 2480500 12 14 14  10.2 1017 230  2.5 3  4.8  64  170   83 261 -321  0
3885500 2480500 12 14 15   9.9 1016 221  2.2 5  5.0  65   85   74 266 -322  0
3885500 2480500 12 14 16   9.6 1016 221  2.0 5  4.9  66   27   36 268 -322  0
3885500 2480500 12 14 17   7.7 1016 216  2.5 5  4.7  68    0    0 264 -320  0
3885500 2480500 12 14 18   6.1 1016 196  3.0 5  4.5  74    0    0 260 -317  0
3885500 2480500 12 14 19   5.7 1016 196  3.0 3  4.5  78    0    0 254 -315  0
3885500 2480500 12 14 20   5.6 1016 222  2.4 3  4.5  80    0    0 250 -315  0
3885500 2480500 12 14 21   4.4 1017 218  2.0 3  4.4  82    0    0 248 -315  0
3885500 2480500 12 14 22   4.3 1017 211  3.4 1  4.3  84    0    0 242 -315  0
3885500 2480500 12 14 23   3.8 1017 214  3.1 0  4.3  85    0    0 233 -314  0
3885500 2480500 12 14 24   3.3 1017 214  2.6 0  4.2  87    0    0 226 -314  0
3885500 2480500 12 15  1   3.0 1017 229  2.7 1  4.2  88    0    0 228 -313  0
3885500 2480500 12 15  2   2.5 1017 226  2.8 1  4.1  90    0    0 231 -312  0
3885500 2480500 12 15  3   2.5 1016 196  3.1 1  4.1  91    0    0 231 -312  0
3885500 2480500 12 15  4   2.2 1016 249  2.5 0  4.2  93    0    0 228 -312  0
3885500 2480500 12 15  5   1.7 1016 218  2.4 0  4.1  93    0    0 224 -312  0
3885500 2480500 12 15  6   1.5 1016 273  2.2 0  3.9  92    0    0 222 -311  0
3885500 2480500 12 15  7   1.3 1016 286  3.2 0  3.9  94    0    0 222 -311  0
3885500 2480500 12 15  8   1.2 1016 268  3.1 0  3.9  95    0    0 221 -311  0
3885500 2480500 12 15  9   1.1 1016 301  3.4 0  3.9  95    6   15 221 -311  0
3885500 2480500 12 15 10   1.7 1016 219  2.6 1  3.9  92   74   40 226 -312  0
3885500 2480500 12 15 11   2.8 1016 222  3.0 1  4.0  90  161   52 232 -313  0
3885500 2480500 12 15 12   5.9 1016 206  2.6 1  4.4  84  219   55 239 -314  0
3885500 2480500 12 15 13   8.2 1015 214  2.9 0  4.5  72  233   56 241 -317  0
3885500 2480500 12 15 14   9.7 1015 222  3.0 0  4.5  63  203   55 242 -319  0
3885500 2480500 12 15 15   9.6 1014 202  2.5 0  4.5  60  138   47 244 -319  0
3885500 2480500 12 15 16   8.2 1013 187  2.9 0  4.3  61   46   28 243 -317  0
3885500 2480500 12 15 17   6.4 1013 192  2.1 0  4.0  63    0    0 239 -315  0
3885500 2480500 12 15 18   4.3 1013 221  2.3 0  3.9  71    0    0 233 -315  0
3885500 2480500 12 15 19   5.2 1014 208  3.1 0  4.1  77    0    0 233 -315  0
3885500 2480500 12 15 20   4.6 1014 238  2.6 0  4.1  77    0    0 234 -314  0
3885500 2480500 12 15 21   1.5 1014 237  1.8 0  3.7  79    0    0 228 -313  0
3885500 2480500 12 15 22   0.9 1014 225  1.8 0  3.4  83    0    0 223 -312  0
3885500 2480500 12 15 23   1.8 1013 207  2.5 0  3.6  87    0    0 224 -312  0
3885500 2480500 12 15 24   1.5 1013 203  1.9 0  3.7  86    0    0 226 -312  0
3885500 2480500 12 16  1   0.5 1012 218  1.6 0  3.5  86    0    0 223 -312  0
3885500 2480500 12 16  2   2.0 1012 225  2.5 0  3.6  86    0    0 225 -312  0
3885500 2480500 12 16  3   2.2 1012 244  2.7 0  3.7  84    0    0 228 -312  0
3885500 2480500 12 16  4   1.6 1011 251  2.6 0  3.6  83    0    0 228 -312  0
3885500 2480500 12 16  5   1.2 1011 270  2.6 0  3.6  86    0    0 228 -312  0
3885500 2480500 12 16  6   0.9 1011 232  2.2 0  3.7  89    0    0 228 -312  0
3885500 2480500 12 16  7   1.7 1010 247  2.8 2  3.7  88    0    0 237 -312  0
3885500 2480500 12 16  8   1.7 1010 272  2.5 2  3.7  86    0    0 246 -312  0
3885500 2480500 12 16  9   2.8 1010 255  2.2 3  3.8  85    3   13 252 -313  0
3885500 2480500 12 16 10   4.0 1010 256  2.2 6  4.0  83    6   52 272 -314  0
3885500 2480500 12 16 11   5.5 1010 249  1.8 8  4.3  80    9   86 296 -316  0
3885500 2480500 12 16 12   7.3 1010 244  2.5 7  4.6  77   63  119 307 -320  0
3885500 2480500 12 16 13   7.9 1009 225  3.1 6  4.8  74   25  122 304 -324  0
3885500 2480500 12 16 14   8.6 1008 263  3.6 6  5.0  74    6   94 302 -329  0
3885500 2480500 12 16 15   9.6 1007 250  4.3 8  5.5  76    0   33 319 -335  0
3885500 2480500 12 16 16   9.6 1007 280  4.3 7  6.1  82    0    7 329 -339  0
3885500 2480500 12 16 17   8.9 1007 242  3.5 8  6.1  84    0    0 330 -341  0
3885500 2480500 12 16 18   8.8 1007 265  2.8 7  5.9  83    0    0 330 -343  0
3885500 2480500 12 16 19   9.4 1008 244  4.7 7  5.9  81    0    0 326 -344  0
3885500 2480500 12 16 20   9.1 1008 253  3.5 6  5.8  80    0    0 322 -346  0
3885500 2480500 12 16 21   9.7 1008 266  4.6 8  5.9  80    0    0 330 -347  0
3885500 2480500 12 16 22  10.0 1008 254  3.7 8  6.0  79    0    0 346 -347  0
3885500 2480500 12 16 23   9.4 1009 241  4.7 7  6.2  82    0    0 340 -348  0
3885500 2480500 12 16 24   8.9 1009 275  4.4 7  6.4  89    0    0 332 -349  0
3885500 2480500 12 17  1   7.1 1010 289  3.4 8  6.0  90    0    0 334 -349  0
3885500 2480500 12 17  2   6.3 1011 292  2.8 8  5.6  91    0    0 335 -349  0
3885500 2480500 12 17  3   6.1 1012 296  2.8 7  5.5  93    0    0 327 -348  0
3885500 2480500 12 17  4   6.1 1012 281  2.1 7  5.5  93    0    0 319 -347  0
3885500 2480500 12 17  5   6.0 1012 282  1.0 8  5.6  95    0    0 325 -346  0
3885500 2480500 12 17  6   6.0 1013 279  1.8 8  5.7  97    0    0 331 -345  0
3885500 2480500 12 17  7   5.8 1013 325  1.6 8  5.6  97    0    0 329 -344  0
3885500 2480500 12 17  8   5.7 1013 353  1.2 8  5.6  97    0    0 327 -343  0
3885500 2480500 12 17  9   5.5 1013  36  1.4 8  5.5  97    0    6 325 -342  0
3885500 2480500 12 17 10   5.7 1014  29  1.3 8  5.5  97    0   38 324 -341  0
3885500 2480500 12 17 11   6.1 1014   5  1.6 7  5.6  98    4   86 318 -341  0
3885500 2480500 12 17 12   7.4 1014 345  2.2 5  5.7  92   27  126 300 -342  0
3885500 2480500 12 17 13   7.9 1014  30  2.2 6  5.6  86   34  134 295 -342  0
3885500 2480500 12 17 14   7.2 1013  31  3.5 5  5.1  78   42  126 292 -342  0
3885500 2480500 12 17 15   7.9 1012  35  3.4 5  4.8  75   32   91 287 -341  0
3885500 2480500 12 17 16   5.6 1012  68  3.3 7  4.9  80    7   36 299 -337  0
3885500 2480500 12 17 17   4.2 1012  61  2.9 7  4.7  87    0    0 305 -330  0
3885500 2480500 12 17 18   3.4 1013 121  2.7 7  4.5  89    0    0 302 -324  0
3885500 2480500 12 17 19   4.1 1013 258  1.9 6  4.4  89    0    0 295 -320  0
3885500 2480500 12 17 20   3.4 1014 293  3.3 5  4.4  88    0    0 284 -318  0
3885500 2480500 12 17 21   3.2 1014 299  3.8 4  4.3  89    0    0 273 -319  0
3885500 2480500 12 17 22   3.1 1014  90  4.7 4  4.2  89    0    0 268 -321  0
3885500 2480500 12 17 23   3.5 1014  92  3.5 4  4.3  90    0    0 269 -323  0
3885500 2480500 12 17 24   3.9 1014 159  2.3 3  4.5  90    0    0 265 -324  0
3885500 2480500 12 18  1   4.3 1014 189  3.3 5  4.5  89    0    0 272 -324  0
3885500 2480500 12 18  2   4.3 1014 174  3.5 7  4.6  88    0    0 292 -323  0
3885500 2480500 12 18  3   4.5 1014 353  3.3 8  4.6  88    0    0 308 -322  0
3885500 2480500 12 18  4   4.4 1014 116  3.0 8  4.6  88    0    0 312 -323  0
3885500 2480500 12 18  5   4.3 1014 108  2.5 8  4.6  89    0    0 310 -323  0
3885500 2480500 12 18  6   4.0 1014  30  2.4 8  4.6  90    0    0 309 -323  0
3885500 2480500 12 18  7   4.0 1014  40  2.4 8  4.6  91    0    0 306 -323  0
3885500 2480500 12 18  8   4.0 1014  85  1.6 8  4.6  92    0    0 306 -322  0
3885500 2480500 12 18  9   4.0 1014 110  0.5 7  4.7  92    0    2 299 -318  0
3885500 2480500 12 18 10   4.2 1014 119  1.0 7  4.7  93    0   24 293 -317  0
3885500 2480500 12 18 11   4.4 1014  41  0.6 7  4.8  93    0   51 293 -321  0
3885500 2480500 12 18 12   4.3 1014  29  1.3 6  4.7  91    0   75 287 -327  0
3885500 2480500 12 18 13   4.6 1014  51  1.8 6  4.7  90    0   83 281 -331  0
3885500 2480500 12 18 14   4.9 1014  62  2.2 7  4.8  90    0   78 287 -333  0
3885500 2480500 12 18 15   5.1 1014  34  2.2 6  4.8  89   50   48 287 -333  0
3885500 2480500 12 18 16   5.2 1014  35  2.8 6  4.7  86   17   22 280 -332  0
3885500 2480500 12 18 17   4.3 1014  40  2.5 6  4.5  85    0    0 277 -328  0
3885500 2480500 12 18 18   4.1 1014  53  2.4 7  4.4  86    0    0 282 -325  0
3885500 2480500 12 18 19   3.9 1014  38  2.5 8  4.3  86    0    0 293 -322  0
3885500 2480500 12 18 20   3.9 1015  53  3.2 8  4.3  85    0    0 300 -319  0
3885500 2480500 12 18 21   4.1 1015  60  4.3 8  4.2  83    0    0 301 -316  0
3885500 2480500 12 18 22   4.1 1015  61  4.2 8  4.2  82    0    0 304 -315  0
3885500 2480500 12 18 23   4.0 1015  48  3.1 8  4.1  81    0    0 304 -315  0
3885500 2480500 12 18 24   3.9 1016  41  3.5 8  4.0  80    0    0 306 -314  0
3885500 2480500 12 19  1   4.1 1016  37  3.6 6  3.9  77    0    0 296 -313  0
3885500 2480500 12 19  2   3.9 1016  34  4.2 7  3.7  73    0    0 292 -312  0
3885500 2480500 12 19  3   3.9 1016  41  3.9 7  3.6  72    0    0 298 -310  0
3885500 2480500 12 19  4   4.0 1016  46  4.0 6  3.4  67    0    0 293 -310  0
3885500 2480500 12 19  5   4.1 1016  59  3.7 5  3.2  64    0    0 281 -310  0
3885500 2480500 12 19  6   4.0 1016  40  4.8 6  3.2  63    0    0 282 -310  0
3885500 2480500 12 19  7   4.0 1017  61  4.4 7  3.2  64    0    0 293 -309  0
3885500 2480500 12 19  8   4.0 1017  59  4.3 7  3.3  65    0    0 298 -309  0
3885500 2480500 12 19  9   3.8 1017  50  4.2 7  3.3  67    0    7 298 -308  0
3885500 2480500 12 19 10   4.0 1018  42  4.2 7  3.3  67    1   44 298 -307  0
3885500 2480500 12 19 11   4.5 1018  44  4.1 7  3.4  67    0   61 299 -309  0
3885500 2480500 12 19 12   5.0 1019  53  4.1 6  3.5  66    5   94 296 -311  0
3885500 2480500 12 19 13   5.0 1019  46  6.1 7  3.6  66    0   84 296 -313  0
3885500 2480500 12 19 14   5.1 1019  39  5.0 7  3.6  66    0   77 301 -314  0
3885500 2480500 12 19 15   5.1 1018  46  4.3 6  3.6  67    5   64 297 -315  0
3885500 2480500 12 19 16   4.8 1018  48  4.6 8  3.6  67    0   18 302 -314  0
3885500 2480500 12 19 17   4.8 1019  56  5.7 8  3.1  59    0    0 310 -313  0
3885500 2480500 12 19 18   4.5 1019  36  4.7 8  2.8  53    0    0 308 -311  0
3885500 2480500 12 19 19   4.1 1020  56  3.9 7  2.8  55    0    0 302 -310  0
3885500 2480500 12 19 20   4.1 1020  85  4.4 7  2.9  58    0    0 297 -308  0
3885500 2480500 12 19 21   3.8 1020  51  3.3 7  3.1  61    0    0 297 -307  0
3885500 2480500 12 19 22   3.7 1020  61  4.0 8  3.1  64    0    0 303 -306  0
3885500 2480500 12 19 23   3.6 1021  79  3.8 8  3.2  66    0    0 308 -305  0
3885500 2480500 12 19 24   3.7 1020  82  3.2 6  3.3  67    0    0 298 -304  0
3885500 2480500 12 20  1   3.6 1020  53  3.7 7  3.3  68    0    0 294 -303  0
3885500 2480500 12 20  2   2.9 1021  88  3.4 8  3.3  70    0    0 304 -303  0
3885500 2480500 12 20  3   1.7 1021  61  3.5 7  3.3  75    0    0 301 -303  0
3885500 2480500 12 20  4   0.7 1021  24  3.3 5  3.3  80    0    0 283 -303  0
3885500 2480500 12 20  5   0.4 1020  24  4.0 4  3.2  83    0    0 265 -302  0
3885500 2480500 12 20  6   0.9 1021  49  3.7 6  3.3  84    0    0 271 -302  0
3885500 2480500 12 20  7   0.4 1021  75  3.6 4  3.3  84    0    0 272 -301  0
3885500 2480500 12 20  8  -0.7 1022  50  2.2 2  3.2  85    0    0 248 -300  0
3885500 2480500 12 20  9  -0.7 1022  61  2.2 3  3.1  88    0    8 242 -300  0
3885500 2480500 12 20 10   1.3 1022  32  2.6 6  3.3  87   17   59 267 -300  0
3885500 2480500 12 20 11   2.2 1023  48  2.3 6  3.5  82   26  101 287 -302  0
3885500 2480500 12 20 12   3.8 1023  82  2.1 6  3.5  75   60  128 291 -305  0
3885500 2480500 12 20 13   5.9 1023  74  3.1 4  3.5  66  153  106 285 -308  0
3885500 2480500 12 20 14   6.2 1022  64  4.4 3  3.4  59  138   95 271 -310  0
3885500 2480500 12 20 15   6.1 1022  62  2.3 4  3.2  55   73   78 271 -310  0
3885500 2480500 12 20 16   5.4 1021  49  3.4 5  3.2  56   18   37 281 -309  0
3885500 2480500 12 20 17   4.2 1022  40  3.1 4  3.2  61    0    0 279 -307  0
3885500 2480500 12 20 18   3.3 1022  71  3.3 5  3.3  67    0    0 277 -304  0
3885500 2480500 12 20 19   3.3 1023  65  2.2 7  3.3  69    0    0 292 -303  0
3885500 2480500 12 20 20   3.3 1023  80  1.6 8  3.3  68    0    0 308 -302  0
3885500 2480500 12 20 21   3.5 1023  69  1.7 8  3.3  69    0    0 315 -301  0
3885500 2480500 12 20 22   3.4 1023  40  1.5 8  3.4  70    0    0 316 -301  0
3885500 2480500 12 20 23   3.4 1023  64  1.4 8  3.4  71    0    0 316 -301  0
3885500 2480500 12 20 24   3.5 1023  67  1.4 8  3.5  72    0    0 318 -300  0
3885500 2480500 12 21  1   3.0 1023  79  0.9 8  3.5  73    0    0 317 -300  0
3885500 2480500 12 21  2   2.8 1023  35  2.4 8  3.5  76    0    0 316 -300  0
3885500 2480500 12 21  3   2.9 1023  30  1.7 8  3.6  77    0    0 316 -300  0
3885500 2480500 12 21  4   3.2 1023  73  1.6 6  3.5  76    0    0 306 -300  0
3885500 2480500 12 21  5   3.4 1023  36  2.5 7  3.5  74    0    0 301 -300  0
3885500 2480500 12 21  6   3.6 1023  95  2.5 8  3.6  75    0    0 312 -299  0
3885500 2480500 12 21  7   3.5 1023  40  2.0 7  3.7  77    0    0 312 -300  0
3885500 2480500 12 21  8   3.5 1024  60  2.9 7  3.8  79    0    0 307 -301  0
3885500 2480500 12 21  9   3.3 1024  85  2.2 7  3.9  81    0   11 306 -304  0
3885500 2480500 12 21 10   3.8 1024  94  2.5 5  3.9  82   15   54 297 -306  0
3885500 2480500 12 21 11   4.6 1024  94  3.4 5  4.1  80   21   95 288 -308  0
3885500 2480500 12 21 12   5.3 1025  65  3.3 4  4.3  80   33  118 284 -312  0
3885500 2480500 12 21 13   6.2 1024  75  3.5 3  4.4  78   79  121 276 -316  0
3885500 2480500 12 21 14   7.4 1024  61  4.2 3  4.5  75  139   81 273 -319  0
3885500 2480500 12 21 15   7.2 1023  35  4.5 4  4.5  72  120   55 278 -319  0
3885500 2480500 12 21 16   6.8 1024  30  3.9 3  4.5  73   45   29 276 -317  0
3885500 2480500 12 21 17   6.1 1024  33  4.0 2  4.4  75    0    0 264 -315  0
3885500 2480500 12 21 18   4.9 1024  41  4.4 1  4.3  78    0    0 251 -314  0
3885500 2480500 12 21 19   4.5 1025  44  4.5 2  4.2  80    0    0 248 -314  0
3885500 2480500 12 21 20   3.8 1025  34  4.5 2  4.1  81    0    0 253 -315  0
3885500 2480500 12 21 21   3.2 1026  33  3.4 1  4.0  83    0    0 245 -315  0
3885500 2480500 12 21 22   2.9 1026  27  3.1 0  4.0  85    0    0 232 -315  0
3885500 2480500 12 21 23   2.0 1026  42  3.1 0  3.9  87    0    0 224 -315  0
3885500 2480500 12 21 24   1.6 1026  64  3.6 1  3.7  88    0    0 226 -314  0
3885500 2480500 12 22  1   1.5 1026  83  4.0 0  3.7  88    0    0 226 -314  0
3885500 2480500 12 22  2   1.2 1025  63  4.0 0  3.6  88    0    0 219 -313  0
3885500 2480500 12 22  3   1.3 1025  77  4.2 0  3.5  86    0    0 218 -312  0
3885500 2480500 12 22  4   0.8 1025  72  3.5 0  3.5  86    0    0 218 -310  0
3885500 2480500 12 22  5   0.8 1025  71  4.3 0  3.4  86    0    0 217 -307  0
3885500 2480500 12 22  6   0.9 1025  42  4.0 0  3.4  85    0    0 217 -305  0
3885500 2480500 12 22  7   0.8 1025  43  4.4 0  3.4  85    0    0 218 -303  0
3885500 2480500 12 22  8   1.1 1025  29  4.4 0  3.4  84    0    0 218 -303  0
3885500 2480500 12 22  9   0.8 1025  29  3.7 0  3.4  84    2   12 218 -302  0
3885500 2480500 12 22 10   1.9 1026  43  4.3 0  3.5  84   61   42 220 -303  0
3885500 2480500 12 22 11   3.5 1026  48  4.5 0  3.6  80  144   59 224 -305  0
3885500 2480500 12 22 12   5.1 1026  49  3.9 0  3.7  73  204   65 230 -309  0
3885500 2480500 12 22 13   6.1 1026  65  5.4 0  3.8  67  220   68 234 -312  0
3885500 2480500 12 22 14   6.6 1025  46  5.2 0  3.8  64  194   66 236 -314  0
3885500 2480500 12 22 15   6.8 1024  44  4.9 1  3.8  63  130   57 243 -314  0
3885500 2480500 12 22 16   6.5 1024  65  5.2 1  3.9  65   46   31 249 -314  0
3885500 2480500 12 22 17   5.2 1024  26  4.8 1  3.9  68    0    0 246 -313  0
3885500 2480500 12 22 18   4.1 1025  35  5.1 1  3.8  73    0    0 243 -310  0
3885500 2480500 12 22 19   3.6 1025  43  4.5 0  3.8  77    0    0 236 -309  0
3885500 2480500 12 22 20   3.0 1026  46  3.3 0  3.7  79    0    0 229 -308  0
3885500 2480500 12 22 21   2.9 1026  45  4.6 0  3.7  80    0    0 229 -307  0
3885500 2480500 12 22 22   2.5 1026  39  4.0 0  3.7  81    0    0 229 -306  0
3885500 2480500 12 22 23   2.3 1026  38  3.8 0  3.7  82    0    0 229 -305  0
3885500 2480500 12 22 24   1.8 1026  49  3.7 2  3.7  84    0    0 238 -304  0
3885500 2480500 12 23  1   1.6 1026  72  4.6 2  3.6  86    0    0 247 -304  0
3885500 2480500 12 23  2   1.3 1025  39  3.8 1  3.6  87    0    0 242 -303  0
3885500 2480500 12 23  3   0.9 1025  40  4.6 0  3.6  88    0    0 231 -302  0
3885500 2480500 12 23  4   0.8 1025  35  4.5 0  3.6  89    0    0 226 -302  0
3885500 2480500 12 23  5   0.7 1025  36  4.6 1  3.5  90    0    0 230 -301  0
3885500 2480500 12 23  6   0.7 1025  61  4.3 1  3.5  90    0    0 235 -301  0
3885500 2480500 12 23  7   0.7 1025  67  3.6 4  3.6  90    0    0 249 -301  0
3885500 2480500 12 23  8   0.5 1025  69  3.8 3  3.5  91    0    0 259 -301  0
3885500 2480500 12 23  9   0.9 1025  61  4.0 3  3.5  90    0    8 253 -300  0
3885500 2480500 12 23 10   2.0 1026  57  4.9 6  3.7  89    8   50 269 -301  0
3885500 2480500 12 23 11   2.5 1026  52  4.7 6  3.8  87    4   75 286 -304  0
3885500 2480500 12 23 12   2.5 1026  68  4.7 7  3.9  86    0   77 292 -308  0
3885500 2480500 12 23 13   2.8 1025  69  5.6 7  3.9  86    0   77 296 -312  0
3885500 2480500 12 23 14   3.0 1025  49  5.0 7  3.9  85    0   59 293 -314  0
3885500 2480500 12 23 15   3.2 1024  60  5.4 8  4.0  85    0   45 294 -315  0
3885500 2480500 12 23 16   3.2 1024  54  6.0 6  4.0  85    0   19 287 -315  0
3885500 2480500 12 23 17   3.1 1024  51  4.9 6  4.0  86    0    0 276 -313  0
3885500 2480500 12 23 18   3.1 1024  49  4.8 7  4.0  85    0    0 279 -312  0
3885500 2480500 12 23 19   2.9 1024  39  4.3 7  4.0  86    0    0 282 -310  0
3885500 2480500 12 23 20   2.7 1024  34  4.6 7  3.9  86    0    0 283 -309  0
3885500 2480500 12 23 21   2.6 1024  44  4.2 8  3.9  86    0    0 286 -308  0
3885500 2480500 12 23 22   2.5 1024  47  3.8 7  3.9  86    0    0 286 -307  0
3885500 2480500 12 23 23   2.4 1024  47  4.4 6  3.8  85    0    0 277 -306  0
3885500 2480500 12 23 24   2.3 1023  40  4.0 6  3.8  86    0    0 272 -306  0
3885500 2480500 12 24  1   2.3 1023  32  4.0 5  3.8  86    0    0 268 -305  0
3885500 2480500 12 24  2   2.1 1023  37  3.8 3  3.8  87    0    0 255 -305  0
3885500 2480500 12 24  3   1.9 1022  16  4.3 3  3.8  88    0    0 246 -305  0
3885500 2480500 12 24  4   1.9 1022  57  4.1 2  3.8  88    0    0 242 -304  0
3885500 2480500 12 24  5   1.6 1022  59  3.5 4  3.8  88    0    0 245 -304  0
3885500 2480500 12 24  6   0.5 1022  47  2.8 4  3.6  90    0    0 252 -304  0
3885500 2480500 12 24  7  -0.3 1022  36  2.3 1  3.5  92    0    0 236 -303  0
3885500 2480500 12 24  8  -0.5 1022  19  2.1 1  3.4  94    0    0 222 -302  0
3885500 2480500 12 24  9  -0.7 1022  13  3.2 0  3.4  95    0   12 217 -302  0
3885500 2480500 12 24 10   0.0 1022   6  2.6 0  3.5  94   42   52 214 -302  0
3885500 2480500 12 24 11   1.3 1023  47  1.9 0  3.6  91  121   74 218 -305  0
3885500 2480500 12 24 12   2.1 1023  51  2.7 0  3.6  86  174   87 222 -309  0
3885500 2480500 12 24 13   2.8 1022  65  2.4 0  3.7  82  191   91 224 -312  0
3885500 2480500 12 24 14   4.3 1022  38  3.0 0  3.8  78  169   86 227 -315  0
3885500 2480500 12 24 15   4.6 1021  61  2.2 0  3.9  75  114   71 230 -316  0
3885500 2480500 12 24 16   2.8 1021  47  2.4 0  3.9  79   41   36 228 -315  0
3885500 2480500 12 24 17   2.1 1021  48  2.6 0  3.8  85    0    0 224 -313  0
3885500 2480500 12 24 18   1.3 1021  47  2.6 0  3.7  86    0    0 221 -311  0
3885500 2480500 12 24 19   1.0 1021  12  2.3 3  3.6  88    0    0 230 -310  0
3885500 2480500 12 24 20   0.6 1021  59  2.8 3  3.5  88    0    0 241 -309  0
3885500 2480500 12 24 21   0.1 1021  57  2.5 0  3.4  88    0    0 227 -308  0
3885500 2480500 12 24 22  -0.2 1021  54  2.5 0  3.3  89    0    0 214 -307  0
