     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3885500 2480500  1 12 13   1.5 1011  71  4.6 8  3.5  84    0   72 301 -323  1
3885500 2480500  1 12 14   1.8 1011  58  5.3 8  3.6  84    0   76 301 -325  1
3885500 2480500  1 12 15   2.4 1010  51  6.8 7  3.7  85    0   57 298 -325  1
3885500 2480500  1 12 16   2.9 1010  43  5.3 3  3.7  81   11   66 271 -322  1
3885500 2480500  1 12 17   2.3 1010  47  3.7 1  3.6  78    6   22 236 -318  1
3885500 2480500  1 12 18   0.9 1011  59  3.6 2  3.5  81    0    0 228 -315  1
3885500 2480500  1 12 19   1.0 1011  60  4.4 1  3.2  80    0    0 225 -314  1
3885500 2480500  1 12 20   0.5 1011  45  5.1 0  3.1  76    0    0 213 -312  1
3885500 2480500  1 12 21   0.4 1012  48  4.4 0  3.1  78    0    0 207 -309  1
3885500 2480500  1 12 22  -0.2 1012  44  5.8 0  3.1  81    0    0 208 -309  1
3885500 2480500  1 12 23  -0.4 1013  46  5.2 0  3.1  84    0    0 207 -308  1
3885500 2480500  1 12 24  -0.4 1013  54  3.9 0  3.1  84    0    0 206 -308  1
3885500 2480500  1 13  1  -0.8 1013  51  5.5 0  3.1  85    0    0 205 -307  1
3885500 2480500  1 13  2  -0.2 1013  50  6.1 0  3.2  86    0    0 205 -306  1
3885500 2480500  1 13  3  -0.2 1013  53  5.5 0  3.2  85    0    0 207 -303  1
3885500 2480500  1 13  4   0.1 1013  59  6.2 2  3.1  83    0    0 218 -301  1
3885500 2480500  1 13  5   0.5 1014  60  6.9 3  3.1  79    0    0 235 -300  1
3885500 2480500  1 13  6   0.7 1014  67  6.3 6  2.9  73    0    0 256 -299  1
3885500 2480500  1 13  7   0.7 1014  54  6.3 5  2.7  69    0    0 266 -299  1
3885500 2480500  1 13  8   0.7 1015  61  6.8 7  2.7  68    0    0 271 -298  1
3885500 2480500  1 13  9   0.5 1015  65  7.0 7  2.6  67    5   10 280 -298  1
3885500 2480500  1 13 10   0.0 1016  51  7.8 3  2.6  66   75   38 260 -299  1
3885500 2480500  1 13 11   0.5 1016  55  6.9 1  2.5  66  172   47 230 -301  1
3885500 2480500  1 13 12   0.9 1016  60  7.7 0  2.6  64  243   50 216 -305  1
3885500 2480500  1 13 13   1.2 1016  53  7.7 0  2.5  61  268   55 210 -309  1
3885500 2480500  1 13 14   2.0 1016  56  6.9 0  2.4  56  254   52 211 -311  1
3885500 2480500  1 13 15   1.7 1015  54  9.0 0  2.4  57  199   43 211 -312  1
3885500 2480500  1 13 16   1.4 1015  52  6.9 1  2.5  58  100   36 216 -311  1
3885500 2480500  1 13 17   0.7 1015  48  6.8 1  2.4  58   14   15 219 -309  1
3885500 2480500  1 13 18   0.1 1016  56  6.0 1  2.3  60    0    0 216 -306  1
3885500 2480500  1 13 19  -0.6 1016  62  6.7 0  2.3  63    0    0 210 -303  1
3885500 2480500  1 13 20  -0.7 1017  53  8.1 0  2.4  66    0    0 204 -302  1
3885500 2480500  1 13 21  -1.0 1017  59  7.4 0  2.4  66    0    0 203 -300  1
3885500 2480500  1 13 22  -1.4 1018  54  7.4 0  2.4  68    0    0 202 -299  1
3885500 2480500  1 13 23  -1.8 1018  54  8.2 0  2.3  70    0    0 201 -297  1
3885500 2480500  1 13 24  -2.1 1018  52  7.4 0  2.3  72    0    0 201 -296  1
3885500 2480500  1 14  1  -2.4 1018  49  7.3 0  2.3  73    0    0 201 -295  1
3885500 2480500  1 14  2  -2.8 1018  49  6.0 0  2.3  74    0    0 200 -294  1
3885500 2480500  1 14  3  -3.0 1017  56  6.0 0  2.3  75    0    0 200 -293  1
3885500 2480500  1 14  4  -3.2 1017  55  6.7 0  2.3  75    0    0 200 -292  1
3885500 2480500  1 14  5  -3.3 1016  46  6.8 0  2.2  75    0    0 201 -291  1
3885500 2480500  1 14  6  -3.3 1016  51  7.5 0  2.2  74    0    0 202 -290  1
3885500 2480500  1 14  7  -3.5 1016  44  6.7 0  2.1  73    0    0 201 -289  1
3885500 2480500  1 14  8  -3.5 1016  47  5.9 0  2.1  73    0    0 201 -288  1
3885500 2480500  1 14  9  -3.6 1016  42  6.5 0  2.1  73    5   11 202 -288  1
3885500 2480500  1 14 10  -3.0 1016  61  5.4 0  2.1  72   80   35 201 -288  1
3885500 2480500  1 14 11  -2.2 1017  58  5.3 0  2.1  69  172   45 203 -290  1
3885500 2480500  1 14 12  -0.8 1017  66  6.1 1  2.2  64  241   49 209 -295  1
3885500 2480500  1 14 13   0.1 1016  67  6.7 1  2.2  59  265   54 215 -301  1
3885500 2480500  1 14 14   1.3 1016  67  7.3 1  2.2  55  248   50 217 -305  1
3885500 2480500  1 14 15   1.5 1015  64  7.2 0  2.2  54  197   40 215 -307  1
3885500 2480500  1 14 16   1.5 1014  61  6.4 0  2.3  54  105   33 213 -307  1
3885500 2480500  1 14 17   1.0 1014  59  6.4 1  2.3  56   16   14 216 -305  1
3885500 2480500  1 14 18   0.1 1014  59  6.5 1  2.3  59    0    0 217 -302  1
3885500 2480500  1 14 19  -0.6 1014  65  5.0 1  2.3  62    0    0 215 -300  1
3885500 2480500  1 14 20  -0.9 1014  72  5.0 1  2.3  64    0    0 213 -299  1
3885500 2480500  1 14 21  -1.1 1014  62  5.7 1  2.3  65    0    0 212 -298  1
3885500 2480500  1 14 22  -1.4 1014  70  5.7 0  2.3  65    0    0 210 -297  1
3885500 2480500  1 14 23  -1.4 1014  64  6.5 0  2.2  65    0    0 207 -295  1
3885500 2480500  1 14 24  -1.8 1014  53  5.8 1  2.1  64    0    0 208 -295  1
3885500 2480500  1 15  1  -2.1 1014  59  6.5 0  2.1  64    0    0 207 -295  1
3885500 2480500  1 15  2  -2.3 1014  49  6.6 0  2.0  63    0    0 204 -294  1
3885500 2480500  1 15  3  -2.6 1013  46  6.5 0  2.0  63    0    0 204 -293  1
3885500 2480500  1 15  4  -3.0 1013  65  5.8 0  2.0  64    0    0 203 -293  1
3885500 2480500  1 15  5  -3.3 1013  59  4.9 0  2.0  66    0    0 202 -292  1
3885500 2480500  1 15  6  -3.7 1012  58  4.7 0  2.0  68    0    0 201 -292  1
3885500 2480500  1 15  7  -3.8 1012  50  3.9 0  2.0  68    0    0 200 -291  1
3885500 2480500  1 15  8  -4.1 1012  46  3.3 0  1.9  68    0    0 200 -291  1
3885500 2480500  1 15  9  -4.4 1012  30  3.3 0  1.9  69    4   11 199 -290  1
3885500 2480500  1 15 10  -3.5 1013  26  4.1 0  1.9  68   71   43 200 -292  1
3885500 2480500  1 15 11  -2.5 1013  21  4.9 0  1.9  63  156   59 201 -296  1
3885500 2480500  1 15 12  -1.0 1013  61  2.8 0  1.9  57  220   66 203 -302  1
3885500 2480500  1 15 13   0.2 1012  55  4.9 0  1.9  52  250   66 206 -307  1
3885500 2480500  1 15 14   1.1 1012  60  5.0 0  1.9  48  238   61 209 -312  1
3885500 2480500  1 15 15   1.5 1011  68  3.5 0  1.9  46  185   54 211 -314  1
3885500 2480500  1 15 16   1.3 1011  88  4.0 1  1.9  45   96   42 215 -313  1
3885500 2480500  1 15 17   0.8 1011  88  3.1 0  1.9  46   18   15 215 -310  1
3885500 2480500  1 15 18  -0.4 1011  91  2.2 0  1.9  49    0    0 210 -307  1
3885500 2480500  1 15 19  -1.6 1011 126  1.5 1  1.9  54    0    0 211 -303  1
3885500 2480500  1 15 20  -2.3 1011 138  2.8 1  1.9  58    0    0 213 -301  1
3885500 2480500  1 15 21  -2.4 1011 110  2.9 0  1.9  60    0    0 209 -299  1
3885500 2480500  1 15 22  -3.4 1011 347  3.1 1  1.9  63    0    0 208 -298  1
3885500 2480500  1 15 23  -4.3 1012  42  3.8 1  2.0  68    0    0 210 -296  1
3885500 2480500  1 15 24  -4.8 1011  16  2.4 1  2.0  73    0    0 210 -295  1
3885500 2480500  1 16  1  -4.9 1011  27  3.9 0  2.0  75    0    0 205 -294  1
3885500 2480500  1 16  2  -4.3 1011 331  3.1 2  2.0  73    0    0 209 -293  1
3885500 2480500  1 16  3  -4.2 1011   6  3.9 2  2.0  72    0    0 219 -292  1
3885500 2480500  1 16  4  -5.0 1011   4  3.3 2  2.0  74    0    0 219 -291  1
3885500 2480500  1 16  5  -5.4 1010  58  2.6 3  2.0  77    0    0 222 -290  1
3885500 2480500  1 16  6  -6.2 1010  50  2.5 1  2.0  79    0    0 217 -290  1
3885500 2480500  1 16  7  -6.5 1010  41  2.6 1  1.9  82    0    0 206 -289  1
3885500 2480500  1 16  8  -6.8 1010  54  2.3 1  1.9  83    0    0 206 -289  1
3885500 2480500  1 16  9  -6.8 1010  53  2.3 1  1.9  84    3   12 205 -288  1
3885500 2480500  1 16 10  -5.8 1010 147  1.5 1  2.0  85   56   55 207 -288  1
3885500 2480500  1 16 11  -4.4 1010 110  1.6 0  2.2  84  133   83 205 -293  1
3885500 2480500  1 16 12  -2.9 1011 245  1.8 0  2.3  81  191   99 203 -300  1
3885500 2480500  1 16 13  -1.7 1011 174  1.7 0  2.4  75  219  103 207 -307  1
3885500 2480500  1 16 14  -1.1 1010 254  2.4 0  2.4  70  209   97 209 -311  1
3885500 2480500  1 16 15  -0.4 1010 101  2.5 1  2.4  66  161   83 216 -312  1
3885500 2480500  1 16 16  -0.1 1009 144  2.5 2  2.4  64   82   58 227 -313  1
3885500 2480500  1 16 17  -0.3 1009  41  1.8 4  2.4  65    9   18 242 -312  1
3885500 2480500  1 16 18  -0.7 1009  24  1.8 4  2.5  67    0    0 250 -311  1
3885500 2480500  1 16 19  -1.4 1009  52  2.6 4  2.5  70    0    0 249 -310  1
3885500 2480500  1 16 20  -1.5 1009  32  2.5 5  2.5  72    0    0 253 -310  1
3885500 2480500  1 16 21  -2.2 1009  24  1.9 6  2.4  73    0    0 261 -310  1
3885500 2480500  1 16 22  -3.2 1008  35  1.1 4  2.4  77    0    0 255 -310  1
3885500 2480500  1 16 23  -3.7 1009  52  1.2 4  2.4  82    0    0 244 -310  1
3885500 2480500  1 16 24  -3.1 1008 350  1.2 4  2.4  82    0    0 244 -310  1
3885500 2480500  1 17  1  -2.7 1008 359  1.0 5  2.4  79    0    0 251 -310  1
3885500 2480500  1 17  2  -2.7 1008  16  1.6 5  2.4  78    0    0 256 -311  1
3885500 2480500  1 17  3  -2.8 1008  33  0.9 5  2.4  77    0    0 256 -311  1
3885500 2480500  1 17  4  -2.8 1007  67  0.9 5  2.4  79    0    0 256 -311  1
3885500 2480500  1 17  5  -3.8 1007  40  1.0 6  2.4  82    0    0 259 -311  1
3885500 2480500  1 17  6  -4.9 1007  36  1.6 7  2.4  87    0    0 266 -312  1
3885500 2480500  1 17  7  -4.5 1007 236  1.4 8  2.4  90    0    0 274 -312  1
3885500 2480500  1 17  8  -4.5 1007  92  0.8 6  2.5  91    0    0 271 -312  1
3885500 2480500  1 17  9  -4.8 1007 289  0.8 5  2.5  91    4   12 257 -312  1
3885500 2480500  1 17 10  -4.5 1007 210  0.8 4  2.5  92   63   51 247 -314  1
3885500 2480500  1 17 11  -3.3 1007 163  0.8 2  2.6  91  142   76 234 -316  1
3885500 2480500  1 17 12  -1.2 1007  92  0.8 2  2.8  85  207   88 228 -317  1
3885500 2480500  1 17 13   0.8 1006 171  0.9 1  2.8  76  234   91 227 -319  1
3885500 2480500  1 17 14   2.1 1006 143  0.9 1  2.9  68  221   88 227 -319  1
3885500 2480500  1 17 15   3.0 1005 173  0.9 2  3.0  65  173   76 236 -320  1
3885500 2480500  1 17 16   2.8 1005 159  0.8 3  3.0  64   85   55 248 -320  1
3885500 2480500  1 17 17   2.2 1005 158  1.6 6  3.0  66   10   19 267 -319  1
3885500 2480500  1 17 18   1.3 1005 146  1.5 6  3.0  70    0    0 280 -318  1
3885500 2480500  1 17 19   0.4 1005 123  1.6 4  3.0  75    0    0 268 -319  1
3885500 2480500  1 17 20  -0.4 1006 129  1.6 5  3.0  79    0    0 262 -320  1
3885500 2480500  1 17 21  -0.5 1006 151  0.9 7  3.1  83    0    0 276 -318  1
3885500 2480500  1 17 22  -0.6 1006 179  0.7 8  3.1  85    0    0 291 -318  1
3885500 2480500  1 17 23  -0.7 1006 167  0.9 8  3.2  87    0    0 296 -319  1
3885500 2480500  1 17 24  -0.8 1007 178  0.9 5  3.2  88    0    0 281 -322  1
3885500 2480500  1 18  1  -0.9 1007 262  0.8 7  3.1  88    0    0 274 -324  1
3885500 2480500  1 18  2  -1.0 1006 194  1.7 6  3.2  89    0    0 279 -324  1
3885500 2480500  1 18  3  -1.2 1006 163  0.2 8  3.2  91    0    0 284 -324  1
3885500 2480500  1 18  4  -0.7 1006 137  1.6 6  3.2  91    0    0 285 -324  1
3885500 2480500  1 18  5  -0.7 1006 145  0.8 7  3.3  91    0    0 280 -322  1
3885500 2480500  1 18  6  -0.6 1006 126  1.6 8  3.3  91    0    0 290 -321  1
3885500 2480500  1 18  7  -0.7 1006 125  1.7 8  3.3  90    0    0 294 -319  1
3885500 2480500  1 18  8  -0.3 1006 101  2.5 8  3.3  89    0    0 295 -318  1
3885500 2480500  1 18  9   0.1 1006  82  3.5 8  3.2  84    0   10 294 -317  1
3885500 2480500  1 18 10   0.2 1006 117  2.5 8  3.1  80    1   52 293 -318  1
3885500 2480500  1 18 11   0.7 1006 103  1.7 6  3.0  77   10  112 281 -322  1
3885500 2480500  1 18 12   2.3 1006 106  2.6 6  3.1  74   26  160 274 -326  1
3885500 2480500  1 18 13   3.5 1006  88  2.6 5  3.3  70   40  182 273 -331  1
3885500 2480500  1 18 14   3.8 1006 102  2.0 7  3.5  70   13  148 280 -335  1
3885500 2480500  1 18 15   3.0 1005 318  2.7 6  3.6  74    7  113 285 -335  1
3885500 2480500  1 18 16   2.7 1005  78  2.7 7  3.6  77    1   54 283 -332  1
3885500 2480500  1 18 17   2.5 1005  80  1.3 7  3.6  78    0   16 287 -325  1
3885500 2480500  1 18 18   1.6 1006  66  0.5 8  3.6  80    0    0 290 -321  1
3885500 2480500  1 18 19   2.0 1006  66  1.9 8  3.6  83    0    0 295 -320  1
3885500 2480500  1 18 20   1.6 1006  58  1.8 8  3.5  81    0    0 295 -318  1
3885500 2480500  1 18 21   1.5 1006  69  1.8 8  3.3  76    0    0 295 -316  1
3885500 2480500  1 18 22   1.0 1006  74  3.1 5  3.1  74    0    0 279 -315  1
3885500 2480500  1 18 23   0.2 1006  34  2.4 5  3.1  77    0    0 265 -315  1
3885500 2480500  1 18 24  -0.2 1006  54  2.4 3  3.0  80    0    0 253 -315  1
3885500 2480500  1 19  1  -0.4 1006  71  1.8 4  3.1  82    0    0 247 -315  1
3885500 2480500  1 19  2  -0.9 1006  48  3.1 5  3.0  84    0    0 257 -314  1
3885500 2480500  1 19  3  -1.5 1006 353  3.1 3  3.0  85    0    0 250 -313  1
3885500 2480500  1 19  4  -1.9 1006  63  3.2 5  2.9  86    0    0 248 -312  1
3885500 2480500  1 19  5  -2.3 1006  62  3.1 4  2.8  86    0    0 252 -312  1
3885500 2480500  1 19  6  -2.7 1006  11  2.4 2  2.8  87    0    0 236 -312  1
3885500 2480500  1 19  7  -2.8 1006  25  2.4 2  2.7  88    0    0 224 -312  1
3885500 2480500  1 19  8  -3.0 1007  55  1.7 5  2.7  88    0    0 239 -312  1
3885500 2480500  1 19  9  -3.2 1007  66  1.7 6  2.7  89    0    9 259 -312  1
3885500 2480500  1 19 10  -2.7 1007  31  1.6 7  2.7  88    1   50 270 -313  1
3885500 2480500  1 19 11  -1.9 1008  19  1.7 6  2.8  86    6  100 270 -314  1
3885500 2480500  1 19 12  -1.4 1008  35  1.7 7  2.8  83    0  101 271 -316  1
3885500 2480500  1 19 13  -0.8 1008  14  1.0 6  2.9  82    7  143 273 -319  1
3885500 2480500  1 19 14  -0.3 1008  27  1.0 7  2.9  80    2  110 273 -322  1
3885500 2480500  1 19 15  -0.2 1008 351  0.9 8  3.0  80    0   80 284 -322  1
3885500 2480500  1 19 16   0.0 1008 346  0.9 8  3.0  79    1   54 291 -322  1
3885500 2480500  1 19 17   0.0 1008 317  0.9 8  3.0  79    2   19 291 -322  1
3885500 2480500  1 19 18   0.0 1008 318  1.0 8  3.0  79    0    0 291 -320  1
3885500 2480500  1 19 19  -0.1 1009 306  0.3 8  3.0  80    0    0 291 -318  1
3885500 2480500  1 19 20   0.0 1009 331  1.0 7  3.1  80    0    0 286 -317  1
3885500 2480500  1 19 21  -0.2 1009 293  1.0 6  3.1  81    0    0 276 -317  1
3885500 2480500  1 19 22  -0.2 1009 291  1.0 8  3.1  84    0    0 282 -316  1
3885500 2480500  1 19 23  -0.5 1010 346  1.0 8  3.3  89    0    0 292 -316  1
3885500 2480500  1 19 24  -1.1 1010 338  1.6 5  3.3  92    0    0 276 -316  1
3885500 2480500  1 20  1  -0.8 1010 337  0.2 5  3.2  92    0    0 262 -317  1
3885500 2480500  1 20  2  -0.6 1010 341  0.9 7  3.3  90    0    0 272 -318  1
3885500 2480500  1 20  3  -0.2 1010 345  0.2 8  3.3  89    0    0 288 -318  1
3885500 2480500  1 20  4  -0.2 1010 343  0.8 8  3.3  89    0    0 294 -319  1
3885500 2480500  1 20  5  -0.2 1010 345  1.6 8  3.3  89    0    0 295 -319  1
3885500 2480500  1 20  6   0.0 1010 325  0.9 8  3.4  89    0    0 295 -320  1
3885500 2480500  1 20  7   0.0 1010 335  0.2 8  3.5  91    0    0 297 -320  1
3885500 2480500  1 20  8   0.0 1010 354  0.9 7  3.5  92    0    0 292 -320  1
3885500 2480500  1 20  9   0.0 1010  53  0.9 7  3.5  92    2   15 287 -320  1
3885500 2480500  1 20 10   0.2 1010  43  1.6 8  3.5  92    5   69 292 -321  1
3885500 2480500  1 20 11   0.8 1010  57  1.6 6  3.6  91    0   61 288 -322  1
3885500 2480500  1 20 12   1.8 1010  78  0.9 8  3.7  89    0   85 290 -324  1
3885500 2480500  1 20 13   2.5 1010  59  1.7 6  3.8  86    1  122 292 -325  1
3885500 2480500  1 20 14   2.9 1009  78  1.1 7  3.9  84    3  128 288 -326  1
3885500 2480500  1 20 15   3.1 1009  18  1.1 7  3.9  82    2  101 295 -327  1
3885500 2480500  1 20 16   2.9 1008 103  1.0 8  3.9  82    0   54 301 -327  1
3885500 2480500  1 20 17   2.4 1009 110  1.1 8  3.9  84    0   18 306 -325  1
3885500 2480500  1 20 18   1.8 1009 115  2.7 8  4.0  90    0    0 305 -324  1
3885500 2480500  1 20 19   1.2 1009  98  3.1 7  4.1  95    0    0 298 -322  1
3885500 2480500  1 20 20   0.6 1010  73  4.2 8  4.0  98    0    0 297 -321  1
3885500 2480500  1 20 21   0.4 1010  15  4.0 8  3.9  98    0    0 301 -320  1
3885500 2480500  1 20 22   0.8 1011 288  4.5 8  3.9  98    0    0 303 -320  1
3885500 2480500  1 20 23   1.0 1011 265  4.6 8  4.0  98    0    0 304 -319  1
3885500 2480500  1 20 24   0.6 1011 239  4.0 8  3.9  96    0    0 303 -319  1
3885500 2480500  1 21  1   0.3 1012 222  4.7 6  3.7  94    0    0 290 -319  1
3885500 2480500  1 21  2  -0.2 1012 232  3.3 6  3.5  91    0    0 276 -319  1
3885500 2480500  1 21  3  -0.5 1013 263  3.2 4  3.4  93    0    0 261 -319  1
3885500 2480500  1 21  4  -0.2 1013 216  2.5 3  3.5  94    0    0 241 -319  1
3885500 2480500  1 21  5  -0.2 1013 209  1.8 7  3.5  94    0    0 259 -319  1
3885500 2480500  1 21  6  -0.5 1013 185  1.8 7  3.5  95    0    0 285 -319  1
3885500 2480500  1 21  7  -1.3 1013 179  1.8 6  3.4  95    0    0 276 -319  1
3885500 2480500  1 21  8  -1.7 1014 176  1.7 6  3.2  95    0    0 267 -318  1
3885500 2480500  1 21  9  -1.2 1014 189  1.7 6  3.3  97    3   14 266 -318  1
3885500 2480500  1 21 10  -1.3 1014 183  1.0 6  3.3  96   40   65 264 -320  1
3885500 2480500  1 21 11   0.1 1014 205  1.1 3  3.2  88   51  116 243 -323  1
3885500 2480500  1 21 12   0.9 1014 248  1.0 5  3.2  83   39  148 238 -329  1
3885500 2480500  1 21 13   2.2 1013 286  2.5 4  3.4  81  137  146 246 -334  1
3885500 2480500  1 21 14   3.9 1012 249  1.9 4  3.5  75  184  114 241 -337  1
3885500 2480500  1 21 15   4.9 1012  75  1.2 2  3.5  67  161   89 229 -338  1
3885500 2480500  1 21 16   3.6 1011  73  1.8 3  3.4  66   88   61 220 -335  1
3885500 2480500  1 21 17   3.3 1011  61  2.6 6  3.5  71   11   23 242 -330  1
3885500 2480500  1 21 18   2.0 1010  68  2.7 5  3.5  76    0    0 252 -324  1
3885500 2480500  1 21 19   1.5 1010  58  2.7 6  3.5  81    0    0 249 -319  1
3885500 2480500  1 21 20   1.6 1009  92  2.5 7  3.6  84    0    0 263 -316  1
3885500 2480500  1 21 21   2.0 1009 114  1.9 8  3.6  83    0    0 277 -315  1
3885500 2480500  1 21 22   2.0 1008 133  1.8 8  3.6  82    0    0 283 -315  1
3885500 2480500  1 21 23   1.0 1008 117  2.5 8  3.8  89    0    0 284 -315  1
3885500 2480500  1 21 24   0.8 1007 120  1.8 7  3.9  95    0    0 276 -315  1
3885500 2480500  1 22  1   0.8 1006 132  2.6 8  3.9  96    0    0 277 -314  1
3885500 2480500  1 22  2   1.0 1005 128  1.3 7  4.0  98    0    0 278 -313  1
3885500 2480500  1 22  3   0.9 1004 120  1.4 6  4.0  98    0    0 268 -313  1
3885500 2480500  1 22  4   1.1 1003 156  0.6 8  4.0  97    0    0 272 -313  1
3885500 2480500  1 22  5   1.4 1002 105  0.7 8  4.0  96    0    0 283 -313  1
3885500 2480500  1 22  6   1.8 1001  18  2.2 8  4.2  97    0    0 284 -313  1
3885500 2480500  1 22  7   2.0 1001 277  2.2 8  4.3  97    0    0 285 -314  1
3885500 2480500  1 22  8   2.4 1000 256  2.2 8  4.3  96    0    0 286 -314  1
3885500 2480500  1 22  9   3.0 1000 181  3.7 7  4.5  96    2   14 281 -314  1
3885500 2480500  1 22 10   4.5 1000  18  3.6 7  4.8  96    1   48 277 -314  1
3885500 2480500  1 22 11   5.2 1000   8  2.9 5  5.2  96   48  120 269 -315  1
3885500 2480500  1 22 12   6.0 1000 335  2.2 4  5.5  96   94  150 253 -318  1
3885500 2480500  1 22 13   9.5  999 324  3.6 5  5.4  81  130  157 258 -325  1
3885500 2480500  1 22 14  10.4  999 314  2.6 5  4.8  62  141  143 267 -333  1
3885500 2480500  1 22 15  11.7  998   8  1.7 5  4.2  51  148  104 269 -337  1
3885500 2480500  1 22 16  10.9  997 338  1.7 5  3.8  45   66   74 272 -337  1
3885500 2480500  1 22 17   8.9  997 301  2.4 7  4.3  56    5   23 280 -332  1
3885500 2480500  1 22 18   6.9  995 243  1.1 7  5.0  74    0    0 288 -324  1
3885500 2480500  1 22 19   5.1  995 242  2.4 7  5.0  84    0    0 286 -318  1
3885500 2480500  1 22 20   3.6  995 250  1.1 6  4.9  92    0    0 281 -316  1
3885500 2480500  1 22 21   2.8  995 239  1.6 6  4.7  96    0    0 278 -318  1
3885500 2480500  1 22 22   2.3  994 263  0.9 6  4.5  96    0    0 281 -320  1
3885500 2480500  1 22 23   2.5  994 249  1.7 6  4.4  96    0    0 286 -319  1
3885500 2480500  1 22 24   3.7  994 230  1.6 8  4.7  97    0    0 298 -319  1
3885500 2480500  1 23  1   3.7  994 180  1.3 8  4.9  98    0    0 311 -320  1
3885500 2480500  1 23  2   3.3  993 204  1.0 8  4.8  96    0    0 314 -322  1
3885500 2480500  1 23  3   3.5  993 212  1.8 8  4.7  96    0    0 317 -325  1
3885500 2480500  1 23  4   3.7  992 205  2.3 7  4.9  98    0    0 315 -327  1
3885500 2480500  1 23  5   3.6  992 208  1.4 7  4.9  98    0    0 311 -332  1
3885500 2480500  1 23  6   4.6  992 198  2.9 8  5.1  98    0    0 318 -336  1
3885500 2480500  1 23  7   4.4  992 179  3.6 8  5.2  98    0    0 326 -339  1
3885500 2480500  1 23  8   5.3  992 222  4.3 8  5.3  97    0    0 328 -341  1
3885500 2480500  1 23  9   5.7  993 221  3.6 7  5.6  98    2   14 322 -342  1
3885500 2480500  1 23 10   6.7  993 224  3.5 5  5.9  98   14   62 291 -343  1
3885500 2480500  1 23 11   6.9  994 236  4.3 5  6.1  97   63  106 265 -346  1
3885500 2480500  1 23 12  10.3  995 217  5.8 2  6.5  92  226   75 255 -349  1
3885500 2480500  1 23 13  10.6  996 216  5.9 4  6.4  80  113  139 269 -352  1
3885500 2480500  1 23 14  10.4  995 211  5.7 6  6.0  74   57  141 304 -356  1
3885500 2480500  1 23 15  10.9  995 210  4.9 6  5.9  72  110   99 317 -358  1
3885500 2480500  1 23 16  10.8  994 211  3.4 6  5.8  70   27   71 313 -357  1
3885500 2480500  1 23 17  10.8  994 176  4.2 7  5.8  71    7   23 318 -356  1
3885500 2480500  1 23 18  10.1  994 188  2.7 7  6.2  77    0    0 329 -355  1
3885500 2480500  1 23 19   9.5  994 201  2.9 7  6.7  88    0    0 329 -354  1
3885500 2480500  1 23 20   8.3  994 178  3.7 7  6.8  94    0    0 325 -355  1
3885500 2480500  1 23 21   8.1  993 175  3.7 7  6.6  96    0    0 322 -356  1
3885500 2480500  1 23 22   8.3  993 170  4.3 8  6.6  96    0    0 334 -357  1
3885500 2480500  1 23 23   8.7  992 184  2.1 8  6.6  94    0    0 345 -358  1
3885500 2480500  1 23 24   9.2  992 181  2.9 8  6.6  91    0    0 347 -358  1
3885500 2480500  1 24  1   9.3  991 180  2.9 8  6.5  88    0    0 347 -358  1
3885500 2480500  1 24  2   8.8  990 159  4.3 7  6.6  90    0    0 335 -359  1
3885500 2480500  1 24  3   7.8  989 180  2.3 8  6.7  96    0    0 334 -359  1
3885500 2480500  1 24  4   7.4  989 187  3.7 8  6.4  97    0    0 344 -360  1
3885500 2480500  1 24  5   8.5  988 196  2.9 8  6.4  93    0    0 345 -361  1
3885500 2480500  1 24  6   7.8  987 214  3.5 8  6.6  95    0    0 345 -362  1
3885500 2480500  1 24  7  10.6  988 210  4.9 8  6.4  86    0    0 348 -361  1
3885500 2480500  1 24  8  12.6  987 206  4.3 8  6.1  70    0    0 354 -361  1
3885500 2480500  1 24  9  10.2  987 198  4.5 7  6.7  77    0    4 342 -362  1
3885500 2480500  1 24 10  10.5  987 199  4.5 8  7.6  94    0   27 340 -363  1
3885500 2480500  1 24 11  10.7  987 206  5.4 8  8.0  98    0   43 352 -365  1
3885500 2480500  1 24 12  11.0  988 193  6.4 7  8.2  98    0   68 343 -366  1
3885500 2480500  1 24 13  11.3  988 218  7.8 7  8.2  97    0   86 336 -368  1
3885500 2480500  1 24 14  10.9  988 227  7.6 8  8.2  97    0   44 345 -369  1
3885500 2480500  1 24 15  10.6  988 220  6.1 8  8.1  98    0   27 351 -369  1
3885500 2480500  1 24 16  10.3  989 206  5.9 8  8.0  98    0   23 350 -368  1
3885500 2480500  1 24 17   8.9  990 240  5.3 8  7.4  97    0    3 346 -366  1
3885500 2480500  1 24 18   8.3  991 237  6.0 8  6.9  97    0    0 341 -365  1
3885500 2480500  1 24 19   8.2  992 253  3.6 8  6.8  97    0    0 338 -363  1
3885500 2480500  1 24 20   8.3  992 228  5.6 6  6.7  97    0    0 324 -362  1
3885500 2480500  1 24 21   8.2  993 218  5.0 4  6.6  96    0    0 301 -360  1
3885500 2480500  1 24 22   7.9  993 234  5.6 4  6.4  94    0    0 287 -357  1
3885500 2480500  1 24 23   7.3  993 236  4.1 4  6.3  94    0    0 282 -355  1
3885500 2480500  1 24 24   6.7  994 247  4.3 5  6.2  98    0    0 283 -353  1
